symbol,sector,cyclicality_tag,market_cap_approx,roe,roce,debt_equity,interest_coverage,revenue_cagr_3y,revenue_growth_1y,pe_current,ret_3m,ret_6m,ret_12m,ret_24m,above_50sma,above_200sma,rsi14,obv_slope_short,obv_slope_long,turnover_median_60d,ownership_flow_long,ownership_flow_short,pe_for_ranking,roe_pct,roce_pct,quality_score,growth_3y_score,growth_1y_score,growth_divergence_flag,value_score,stage_3y_score,stage_timing_tag,stage_1y_score,sector_macro_3y_score,sector_macro_1y_score,ownership_3y_score,ownership_1y_score,accumulation_3y_score,accumulation_1y_score,composite_3y,coverage_3y,composite_1y,coverage_1y,bs_flag,mcap_tercile,min_turnover,liquidity_flag,final_score_3y,final_score_1y,recommendation_3y,recommendation_1y,coverage_flag_3y,coverage_flag_1y,ttm_growth,ttm_eps_src,latest_qtr,stale_flag,zero_cov_flag,recommendation_overall,growth_artifact_flag,rev_growth_1y_m2m,rev_cagr_3y_m2m,growth_source_v3,history_class,listing_return_pctile,listing_window_months,pillars_observed,imputation_applied,quality_score_v3,growth_3y_score_v3,value_score_v3,stage_3y_score_v3,sector_macro_3y_score_v3,ownership_3y_score_v3,accumulation_3y_score_v3,redflag_count_v3,penalty_v3,boost_v3,bs_flag_v3,final_score_3y_v3,final_score_1y_v3,base_score_v3,revenue_rescue,expected_rev_growth_pct,fwd_growth_input_pct,fwd_growth_points,conviction_points,forward_adjustment,analyst_call,ionic_score_v3,recommendation_v3,trim_eligible_v3,analyst_conversion,thin_history_flag,oi_driven_growth,oi_level_high,oi_spike,oi_pct_of_pbt,eff_margin,eff_other_income
CORONA,Healthcare,NotCyclical,12619.969670749711,0.2223413041605365,0.3020859385142065,0.2208835341365461,42.0,16.6456288186096,17.307692307692314,68.23859558307171,0.2820056925955938,0.4826881546822981,,,True,,70.44465900070314,1119188.0,,44130726.1126709,,,68.23859558307171,91.42857142857144,95.71428571428572,93.57142857142858,62.63565891472869,64.51612903225806,False,21.79219351291919,,Extended,81.94927431902201,66.50785619174435,90.47589880159788,,,,38.13333333333333,62.79107697534906,57.14285714285714,69.11475461376354,85.71428571428571,GREEN,Mid,10000000.0,GREEN,62.79107697534906,69.11475461376354,Hold,Hold,Med,High,annual,ttm(Mar 2026),Mar 2026,False,False,Hold,,17.307692307692314,16.6456288186096,March-to-March,<1y,88.8,6.0,4,"stage_3y<-1y,accumulation_3y<-1y",93.57142857142858,61.77325581395349,21.79219351291919,81.94927431902201,66.50785619174435,,38.13333333333333,0,-0.0,0,GREEN,61.58,67.53,63.96,,,17.0,5.0,0.0,5.0,Hold,68.96,Hold,,,<1y,,,,-3.8,11.3,-15.0
GABRIEL,Automobile and Auto Components,Cyclical,19574.15314503205,0.1899846108675413,0.2908239331782728,0.1081871345029239,31.285714285714285,,14.837598425196852,77.63097671821612,0.3392935932303114,0.4310308483194955,0.2637987543008557,1.7728120096140478,True,True,70.32470786068791,5024153.0,11805893.0,330272795.0430298,0.71,0.3850000000000002,77.63097671821612,73.91304347826086,86.95652173913044,80.43478260869566,,56.72043010752689,False,13.701075117700794,80.8215901611709,Extended,89.37864032504233,100.0,53.26844207723036,74.78991596638656,60.67226890756302,45.96443228454172,56.93333333333334,62.75893229678174,85.71428571428571,59.47920664227303,100.0,GREEN,Mid,10000000.0,GREEN,62.75893229678174,59.47920664227303,Hold,Hold,High,High,ttm(Mar 2026),ttm(Mar 2026),Mar 2026,False,False,Hold,,14.86586266305685,,March-to-March,full,,,6,growth_3y<-1y,80.43478260869566,57.065948855989234,13.701075117700794,80.8215901611709,100.0,74.78991596638656,45.96443228454172,0,-0.0,0,GREEN,61.73,59.53,60.85,,,16.0,5.0,0.0,5.0,Hold,65.85,Hold,,,Y,,,,3.9,-10.0,-13.0
HINDALCO,Metals & Mining,Cyclical,215572.85008450487,0.1022088889380112,0.149119281256724,0.7260420403710565,10.022988505747126,7.19685771317724,15.282436602710314,16.095637379076656,-0.0501803531789514,0.02990964782283,0.4477622980160061,0.4012399996576508,False,True,41.972063290533086,-32066339.0,156128126.0,5363211010.443817,0.7866666666666671,0.2550000000000025,16.095637379076656,37.5,29.166666666666668,33.333333333333336,31.782945736434108,58.602150537634415,False,67.55212077641984,80.54413804333787,Neutral,24.919460337613355,94.9462050599201,6.26444740346205,76.9747899159664,55.12605042016807,86.04651162790698,3.733333333333334,62.6760928918652,100.0,37.2856034553165,100.0,GREEN,Large,50000000.0,GREEN,62.6760928918652,37.2856034553165,Hold,Sell,High,High,ttm(Mar 2026),ttm(Mar 2026),Mar 2026,False,False,Sell,,15.282436602710314,7.19685771317724,March-to-March,full,,,7,,33.333333333333336,31.686046511627907,67.55212077641984,80.54413804333787,94.9462050599201,76.9747899159664,86.04651162790698,0,-0.0,0,GREEN,62.66,37.26,52.5,,,10.0,0.0,0.0,0.0,Hold,52.5,Hold,,,,,,,-22.0,-1785.6,-5906.0
ADANIPOWER,Power,NotCyclical,421791.22597634257,0.318400912451968,0.1908150594207143,0.8418929115912346,5.882387882387882,11.840584344718842,-3.4926961194242323,32.51801911775056,0.0783747714467737,0.5104617097846103,0.7929464830095805,0.5512499561450535,False,True,43.61509282728949,-104863707.0,858512713.0,7424100785.176575,0.2333333333333335,3.280000000000001,32.51801911775056,90.47619047619048,90.47619047619048,90.47619047619048,47.44186046511628,8.333333333333332,True,46.90799854351256,90.7771201344218,Neutral,39.50198278076312,35.61571238348868,2.060452729693742,54.45378151260504,93.94957983193277,97.94801641586868,1.0666666666666669,65.61775182838598,100.0,43.07716151716799,100.0,GREEN,Large,50000000.0,GREEN,62.61775182838598,40.07716151716799,Hold,Hold,High,High,ttm(Mar 2026),ttm(Mar 2026),Mar 2026,False,False,Hold,,-3.490916854972159,11.840584344718842,March-to-March,full,,,7,,90.47619047619048,46.80232558139535,46.90799854351256,90.7771201344218,35.61571238348868,54.45378151260504,97.94801641586868,2,-3.0,0,GREEN,62.48,40.37,53.63,,,12.0,0.0,-6.0,-6.0,Sell,47.63,Hold,score 40-50 (trim if weight >2.5%) + analyst view,Analyst Sell -> Trim,,,,,23.4,-864.3,1035.0
KSB,Capital Goods,Cyclical,,,,,,,4.607046070460696,61.40551281680817,-0.0655228325616311,0.2503199925851147,0.0430347717765544,-0.0507452011497735,True,True,50.66955277885068,1693338.0,22115994.0,119816701.2381897,0.1616666666666666,0.2500000000000002,61.40551281680817,,,,,22.58064516129032,False,,49.92596425688105,Neutral,40.66240980148002,85.89161118508655,77.5027962716378,47.73109243697479,54.78991596638656,56.36114911080712,41.73333333333333,62.373561685884056,57.14285714285714,47.44862092891864,71.42857142857143,GREEN,,,GREEN,62.373561685884056,47.44862092891864,Hold,Hold,Med,High,ttm(Mar 2026),ttm(Mar 2026),Mar 2026,False,True,Hold,,4.607046070460696,,engine TTM (no FY pair),full,,,4,growth_3y<-1y,,24.62987886944818,,49.92596425688105,85.89161118508655,47.73109243697479,56.36114911080712,0,-0.0,0,GREEN,50.75,48.58,49.88,,,13.0,0.0,0.0,0.0,Hold,49.88,Hold,score 40-50 (trim if weight >2.5%),,Y,,,,,,
USHAMART,Capital Goods,Cyclical,15246.337475474164,0.1656458480312622,0.1581487169550351,0.0693519079345851,35.25,4.140741542275417,6.246401842256755,32.71746239372139,0.1235261089275687,0.1590592977888403,0.361184814796085,0.2490969832588521,True,True,53.05445137845618,8979615.0,30131390.0,214946311.9666443,1.1916666666666669,2.135,32.71746239372139,66.35514018691589,36.11111111111111,51.2331256490135,22.79069767441861,27.284946236559136,False,74.53604806408545,74.0943746246218,Neutral,66.38503105263057,85.89161118508655,77.5027962716378,84.03361344537815,88.23529411764706,61.2859097127223,66.0,62.358906799644274,100.0,63.84605758166156,100.0,GREEN,Mid,10000000.0,GREEN,62.358906799644274,63.84605758166156,Hold,Hold,High,High,ttm(Mar 2026),ttm(Mar 2026),Mar 2026,False,False,Hold,,6.246401842256755,4.140741542275417,March-to-March,full,,,7,,51.2331256490135,23.11046511627907,74.53604806408545,74.0943746246218,85.89161118508655,84.03361344537815,61.2859097127223,0,-0.0,0,GREEN,62.42,64.1,63.09,,,10.0,0.0,0.0,0.0,Hold,63.09,Hold,,,,,,,7.5,70.7,-11.0
JSLL,Consumer Services,NotCyclical,7189.814822413339,0.3525720007251056,0.4425876325808071,0.2719486081370449,26.846153846153847,75.96990265124597,70.78891257995737,32.40470715167811,-0.1444428516469962,-0.1936114438572787,0.0443445555615464,-0.4710301642022039,False,False,47.03982583955676,-1228028.0,3025006.0,330480782.4855652,0.4475,0.895,32.40470715167811,95.65217391304348,97.82608695652172,96.7391304347826,97.984496124031,96.10215053763442,False,38.06785859406745,24.72509548870399,Neutral,4.278626111696497,7.985885486018644,14.776830892143808,65.71428571428571,76.30252100840336,29.13816689466484,20.0,62.342632957577,100.0,51.48341633893197,100.0,GREEN,Small,2500000.0,GREEN,62.342632957577,51.48341633893197,Hold,Hold,High,High,annual,ttm(Mar 2026),Mar 2026,False,False,Hold,,70.78891257995737,75.96990265124597,March-to-March,full,,,7,,96.7391304347826,99.05523255813954,38.06785859406745,24.72509548870399,7.985885486018644,65.71428571428571,29.13816689466484,0,-0.0,0,GREEN,62.58,51.46,58.13,,,28.0,15.0,0.0,15.0,Hold,73.13,Hold,,,,,,,2.7,108.2,1.0
NUVAMA,Financial Services,NotCyclical,33576.77960116498,0.2214699866906723,0.1573239173994945,2.8012618296529967,2.498464687819857,27.715940566952057,11.42925890279114,32.11130477241848,0.3516482544314558,0.3126245741654962,0.2856618659540395,1.0604358465521977,True,True,55.79611341002312,7876754.0,11361295.0,719176038.7022705,,,32.11130477241848,83.19327731092437,56.25,69.72163865546219,82.63565891472868,45.96774193548387,True,35.66690546745254,82.67187004091669,Neutral,89.83838682245039,47.73288948069241,28.95792276964048,,,44.87004103967168,63.73333333333333,63.313553711071386,85.71428571428571,58.98138794370438,85.71428571428571,N/A-financial-sector,Mid,10000000.0,GREEN,62.313553711071386,57.98138794370438,Hold,Hold,High,High,ttm(Mar 2026),ttm(Mar 2026),Mar 2026,False,False,Hold,,11.268620855358002,27.715940566952057,March-to-March,full,,,6,,69.72163865546219,82.55813953488372,35.66690546745254,82.67187004091669,47.73288948069241,,44.87004103967168,1,-1.0,0,N/A-financial-sector,61.1,57.25,59.56,,,15.0,5.0,0.0,5.0,Hold,64.56,Hold,,,Y,,,,2.4,-29.2,19.0
SKYGOLD,Consumer Durables,NotCyclical,9872.37927122513,0.1968631045895618,0.1618290864963297,0.7247706422018348,5.493670886075949,76.03403419620913,77.423900789177,34.77374369871683,0.5126367246829435,0.8859264815288432,0.9641843616139514,2.2200410532128827,True,True,70.4276320689262,18629434.0,47047115.0,489158381.4941712,0.03,0.0849999999999999,34.77374369871683,73.17073170731707,36.58536585365854,54.8780487804878,99.06976744186046,97.04301075268818,False,35.71276853987135,97.955272807121,Extended,95.05533977413718,25.229560585885487,54.25752330226364,33.10924369747899,41.84873949579832,67.57865937072503,75.33333333333333,62.27746353784245,100.0,68.55423570778706,100.0,GREEN,Small,2500000.0,GREEN,62.27746353784245,68.55423570778706,Hold,Hold,High,High,ttm(Mar 2026),ttm(Mar 2026),Mar 2026,False,False,Hold,,77.423900789177,76.03403419620913,March-to-March,full,,,7,,54.8780487804878,99.05523255813954,35.71276853987135,97.955272807121,25.229560585885487,33.10924369747899,67.57865937072503,0,-0.0,0,GREEN,62.27,68.58,64.8,,,28.0,15.0,0.0,15.0,Hold,79.8,Hold,,,,,,,9.5,84.5,3.0
CHOICEIN,Financial Services,NotCyclical,19649.006570056616,0.1585086986256601,0.1728679094228996,0.5430622009569378,4.49438202247191,41.73567577986279,22.96703296703297,79.46797789024016,0.112858704705627,-0.0047504923969453,0.1496579299511944,1.0610705583394946,True,True,63.28004494798468,19716592.0,33049373.0,516487731.9744568,1.3833333333333335,0.1800000000000001,79.46797789024016,67.22689075630252,58.333333333333336,62.780112044817926,91.93798449612405,76.0752688172043,True,17.350613826565503,75.06672921369683,Neutral,56.017082741197854,47.73288948069241,28.95792276964048,87.05882352941177,50.16806722689076,62.927496580027366,76.26666666666667,63.211686959055406,100.0,52.29394713448321,100.0,N/A-financial-sector,Mid,10000000.0,GREEN,62.211686959055406,51.29394713448321,Hold,Hold,High,High,ttm(Mar 2026),ttm(Mar 2026),Mar 2026,False,False,Hold,,21.498371335504896,41.73567577986279,March-to-March,full,,,7,,62.780112044817926,91.71511627906976,17.350613826565503,75.06672921369683,47.73288948069241,87.05882352941177,62.927496580027366,1,-1.0,0,N/A-financial-sector,62.16,50.8,57.62,,,18.0,5.0,0.0,5.0,Hold,62.62,Hold,,,,,,,7.9,41.6,24.0
SHAKTIPUMP,Capital Goods,Cyclical,6802.323909918543,0.1549067289264739,0.2278936469804965,0.2961876832844575,7.152542372881356,40.73070479777472,7.151370679380209,26.090564248458985,-0.0083799318966918,-0.2367180172490137,-0.4008304224329168,-0.2286330894502118,True,False,45.216700320664536,28843418.0,161552349.0,389373505.66897583,0.0566666666666666,0.255,26.090564248458985,57.943925233644855,75.92592592592592,66.93492557978539,91.31782945736434,30.64516129032258,True,55.33198736526752,6.551354722442423,Neutral,26.64975853936212,85.89161118508655,77.5027962716378,36.63865546218487,54.95798319327732,87.00410396716826,82.13333333333334,63.17400869496844,100.0,51.47398453625376,100.0,GREEN,Small,2500000.0,GREEN,62.17400869496844,50.47398453625376,Hold,Hold,High,High,ttm(Mar 2026),ttm(Mar 2026),Mar 2026,False,False,Hold,,7.233704292527832,40.73070479777472,March-to-March,full,,,7,,66.93492557978539,91.13372093023256,55.33198736526752,6.551354722442423,85.89161118508655,36.63865546218487,87.00410396716826,1,-1.0,0,GREEN,62.14,50.72,57.57,,,13.0,0.0,0.0,0.0,Hold,57.57,Hold,,,,,,,6.7,-224.6,7.0
DCBBANK,Financial Services,NotCyclical,6001.884576585185,0.1069580052929353,,0.931293037490436,,,14.45131375579598,8.113626256734328,-0.0286712680534447,0.0189366753897635,0.3172544297116328,0.4226264805650557,True,True,51.22056309955576,5129259.0,53010441.0,176163971.38713837,0.7016666666666665,-0.2099999999999999,8.113626256734328,30.252100840336134,,30.252100840336134,,54.97311827956989,False,90.4751774295552,78.9648801928955,Neutral,35.29759474605912,47.73288948069241,28.95792276964048,74.45378151260505,21.008403361344534,69.08344733242134,57.2,62.119395035649,85.71428571428571,45.96357940387689,100.0,N/A-financial-sector,Small,2500000.0,GREEN,62.119395035649,45.96357940387689,Hold,Hold,High,High,ttm(Mar 2026),ttm(Mar 2026),Mar 2026,False,False,Hold,,26.66666666666666,-8.229250845207481,March-to-March,full,,,7,,30.252100840336134,3.9244186046511627,90.4751774295552,78.9648801928955,47.73288948069241,74.45378151260505,69.08344733242134,0,-0.0,0,N/A-financial-sector,49.32,50.65,49.85,,,14.0,0.0,0.0,0.0,Hold,49.85,Hold,score 40-50 (trim if weight >2.5%),,,,,,,,
NLCINDIA,Power,NotCyclical,44619.61992158664,0.1317653646780181,0.1174414779060234,1.295795586527294,4.572831423895254,2.660813221704728,14.456806282722525,11.838583157757135,-0.0119927511854326,0.1943723030042712,0.3507964360102875,0.1538505587019047,False,True,40.3414824446598,-62344016.0,120755596.0,1381475760.189819,0.5616666666666666,1.285,11.838583157757135,61.90476190476191,66.66666666666666,64.28571428571428,17.364341085271317,55.107526881720425,False,89.38948901565725,76.69869920577432,Neutral,31.86426445394672,35.61571238348868,2.060452729693742,68.82352941176471,82.85714285714286,82.21614227086184,2.1333333333333333,59.1096574031692,100.0,50.72662751541271,100.0,GREEN,Large,50000000.0,GREEN,62.1096574031692,53.72662751541271,Hold,Hold,High,High,ttm(Mar 2026),ttm(Mar 2026),Mar 2026,False,False,Hold,,14.149588826523951,2.6608132217047276,March-to-March,full,,,7,,64.28571428571428,17.732558139534884,89.38948901565725,76.69869920577432,35.61571238348868,68.82352941176471,82.21614227086184,0,-0.0,3,GREEN,62.19,53.67,58.78,,,9.0,-5.0,0.0,-5.0,Hold,53.78,Hold,,,,Y,Y,,48.7,169.3,121.0
HAL,Capital Goods,Cyclical,296540.8585438829,0.2316886017390645,0.2866369810725512,0.0002680246582685,1628.3333333333333,7.1104615311553765,6.804170297924528,32.52971243351064,0.0205546794078719,0.0040961459206785,-0.0781743868850208,-0.1941177232789223,True,True,53.080491186170185,-5500087.0,-7422829.0,3634604780.6748047,0.1633333333333335,-0.3249999999999993,32.52971243351064,85.98130841121495,88.88888888888889,87.43509865005191,31.472868217054263,29.435483870967744,False,76.58371161548732,35.76494247149361,Neutral,42.70226834170044,85.89161118508655,77.5027962716378,48.23529411764706,17.142857142857142,9.849521203830369,11.733333333333333,58.93177030471745,100.0,55.519873803450736,100.0,GREEN,Large,50000000.0,GREEN,61.93177030471745,58.519873803450736,Hold,Hold,High,High,ttm(Mar 2026),ttm(Mar 2026),Mar 2026,False,False,Hold,,6.804170297924528,7.1104615311553765,March-to-March,full,,,7,,87.43509865005191,31.3953488372093,76.58371161548732,35.76494247149361,85.89161118508655,48.23529411764706,9.849521203830369,0,-0.0,3,GREEN,61.92,58.73,60.64,,,12.0,0.0,-6.0,-6.0,Sell,54.64,Hold,analyst view,Analyst Sell OVERRULED (score > 50),,Y,Y,,30.8,-505.6,1135.0
SARDAEN,Metals & Mining,Cyclical,17460.21148701091,0.1499281575662519,0.1708880027869138,0.3571234735413839,7.323770491803279,10.545559292759688,22.5716131811329,15.74410413616854,-0.1538791451691705,0.0235135183321053,0.0940798824837789,1.0129665693239334,False,False,39.40205311032832,-3025543.0,17296221.0,163712618.332489,0.4466666666666666,0.205,15.74410413616854,50.0,37.5,43.75,42.32558139534884,75.26881720430107,False,91.1268357810414,31.860404067629105,Neutral,13.087572466744946,94.9462050599201,6.26444740346205,65.3781512605042,51.76470588235295,52.94117647058824,15.333333333333332,61.86528509277824,100.0,43.02790532082764,100.0,GREEN,Mid,10000000.0,GREEN,61.86528509277824,43.02790532082764,Hold,Hold,High,High,ttm(Mar 2026),ttm(Mar 2026),Mar 2026,False,False,Hold,,22.55007538229592,10.545559292759688,March-to-March,full,,,7,,43.75,41.86046511627907,91.1268357810414,31.860404067629105,94.9462050599201,65.3781512605042,52.94117647058824,0,-0.0,0,GREEN,61.78,43.1,54.31,,,12.0,0.0,0.0,0.0,Hold,54.31,Hold,,,,,,,17.0,271.1,75.0
ALIVUS,Healthcare,NotCyclical,14275.981435757094,0.1904729914115807,0.2645528514846798,0.0171017101710171,159.4,5.700076361001649,6.867671691792299,25.301020986436374,0.0899301740243347,0.3114402563717153,0.1448770263256813,0.2883726557381434,True,True,64.9592154482552,82699.0,50739.0,84836228.99914551,,,25.301020986436374,77.14285714285715,87.14285714285714,82.14285714285714,27.596899224806204,29.56989247311828,False,78.4013979423545,63.25959630448066,Neutral,54.7131551374906,66.50785619174435,90.47589880159788,,,18.741450068399452,28.53333333333333,58.81319259138478,85.71428571428571,62.43150911907189,85.71428571428571,GREEN,Mid,10000000.0,GREEN,61.81319259138478,65.43150911907189,Hold,Hold,High,High,ttm(Mar 2026),ttm(Mar 2026),Mar 2026,False,False,Hold,,6.912442396313367,5.700076361001649,March-to-March,full,,,6,,82.14285714285714,27.761627906976745,78.4013979423545,63.25959630448066,66.50785619174435,,18.741450068399452,0,-0.0,3,GREEN,61.06,64.71,62.52,,,10.0,0.0,0.0,0.0,Hold,62.52,Hold,,,Y,,,,4.7,65.7,2.0
NATCOPHARM,Healthcare,NotCyclical,17298.88405693902,0.1962961972810751,0.2226335758207827,0.0774319488124932,38.810810810810814,14.63563875413245,-7.945823927765239,12.199495103624129,-0.1216763153310007,0.1101640446098781,0.0104134320431135,-0.1831178146461887,False,True,54.16774739367757,-7813761.0,86173889.0,588569120.3545837,-0.2099999999999996,-0.2300000000000004,12.199495103624129,82.85714285714286,68.57142857142857,75.71428571428572,55.50387596899225,5.64516129032258,True,94.4031257362758,41.12486352832304,Neutral,11.573522600225356,66.50785619174435,90.47589880159788,15.966386554621849,19.915966386554626,77.56497948016415,9.6,64.7693162536953,100.0,45.19387981292845,100.0,GREEN,Mid,10000000.0,GREEN,61.769316253695294,42.19387981292845,Hold,Hold,High,High,ttm(Mar 2026),ttm(Mar 2026),Mar 2026,False,False,Hold,,-7.945823927765239,14.63563875413245,March-to-March,full,,,7,,75.71428571428572,54.65116279069767,94.4031257362758,41.12486352832304,66.50785619174435,15.966386554621849,77.56497948016415,2,-3.0,0,GREEN,61.58,42.44,53.92,,,8.0,-5.0,0.0,-5.0,Hold,48.92,Hold,score 40-50 (trim if weight >2.5%),,,,,Y,20.0,-585.5,-56.0
ANTHEM,Healthcare,NotCyclical,42627.93237443667,0.1983830918825307,0.2501018275290825,0.0177514792899408,119.14285714285714,26.19045560819417,15.121951219512187,72.00664252438627,0.0507163077790429,0.2084948148859418,,,False,True,48.42048799209851,5775838.0,5697854.0,253380056.60299683,,,72.00664252438627,84.28571428571429,81.42857142857143,82.85714285714286,80.46511627906978,57.66129032258065,False,21.10547396528705,,Neutral,23.070627257128177,66.50785619174435,90.47589880159788,,,35.56771545827633,60.13333333333334,61.73697255776121,71.42857142857143,51.91741852103208,85.71428571428571,GREEN,Large,50000000.0,GREEN,61.73697255776121,51.91741852103208,Hold,Hold,High,High,ttm(Mar 2026),ttm(Mar 2026),Mar 2026,False,False,Hold,,15.121951219512187,26.190455608194174,March-to-March,<1y,50.06896551724138,9.0,5,stage_3y<-1y,82.85714285714286,80.52325581395348,21.10547396528705,23.070627257128177,66.50785619174435,,35.56771545827633,0,-0.0,0,GREEN,56.44,51.78,54.58,,,20.0,10.0,0.0,10.0,Hold,64.58,Hold,,,<1y,,,,15.9,60.4,46.0
RECLTD,Financial Services,NotCyclical,92060.01775449916,0.1976258614813892,,6.051743598184682,,,5.567087125445736,5.6441718776802645,-0.0864907369943048,-0.0261942573503647,-0.0811858538290817,-0.3736052281743471,True,False,43.81987187280427,-8772360.0,14258091.0,1759503817.06279,0.1266666666666666,0.5350000000000001,5.6441718776802645,78.99159663865547,,78.99159663865547,,25.537634408602152,False,76.73632640130343,14.918426674601449,Neutral,21.212686825575403,47.73288948069241,28.95792276964048,43.8655462184874,66.80672268907563,49.247606019151846,8.933333333333334,58.72474436896136,85.71428571428571,45.738483735436986,100.0,N/A-financial-sector,Large,50000000.0,GREEN,61.72474436896136,48.738483735436986,Hold,Hold,High,High,ttm(Mar 2026),ttm(Mar 2026),Mar 2026,False,False,Hold,,3.4007169886476785,14.335779275762883,March-to-March,full,,,7,,78.99159663865547,53.633720930232556,76.73632640130343,14.918426674601449,47.73288948069241,43.8655462184874,49.247606019151846,0,-0.0,3,N/A-financial-sector,60.6,47.99,55.56,,,8.0,-5.0,0.0,-5.0,Hold,50.56,Hold,,,,,,,,,
TBOTEK,Consumer Services,NotCyclical,15763.4841796875,0.2886414726142717,0.2921651056963716,0.4874274661508704,8.409090909090908,35.96681398095962,54.11629245826137,64.63316921235827,0.1330578750669513,-0.0538922464933586,0.0968082109943779,-0.2011870008295442,True,True,53.48272938708162,5230052.0,14918713.0,106064336.89489746,,,64.63316921235827,91.30434782608695,84.78260869565217,88.04347826086956,89.30232558139535,93.5483870967742,True,25.93991989319092,60.73549276334702,Neutral,58.36090580525319,7.985885486018644,14.776830892143808,,,50.88919288645691,57.86666666666667,61.57853465638215,85.71428571428571,60.4990769527962,85.71428571428571,GREEN,Mid,10000000.0,GREEN,61.57853465638215,60.4990769527962,Hold,Hold,High,High,ttm(Mar 2026),ttm(Mar 2026),Mar 2026,False,False,Hold,,54.11629245826137,35.96681398095962,March-to-March,full,,,6,,88.04347826086956,89.09883720930233,25.93991989319092,60.73549276334702,7.985885486018644,,50.88919288645691,0,-0.0,0,GREEN,60.49,59.68,60.17,,,20.0,10.0,0.0,10.0,Hold,70.17,Hold,,,Y,,,Y,18.4,-69.2,-21.0
SOUTHBANK,Financial Services,NotCyclical,11886.30199844031,0.1234780885198365,,0.3443226654975888,,,6.880879399640638,7.866551020736298,0.15525574782337,0.1215714855582559,0.533543043272104,0.7487294073159008,True,True,50.81779702916605,163622589.0,890250581.0,636878400.0086346,-0.3833333333333336,-0.3149999999999999,7.866551020736298,39.49579831932773,,39.49579831932773,,29.70430107526882,False,87.7928993043356,90.73147191443556,Neutral,70.70242599038,47.73288948069241,28.95792276964048,10.420168067226893,17.310924369747898,99.04240766073872,96.26666666666668,61.5697246038276,85.71428571428571,52.54297652827537,100.0,N/A-financial-sector,Small,2500000.0,GREEN,61.5697246038276,52.54297652827537,Hold,Hold,High,High,ttm(Jun 2026),ttm(Jun 2026),Jun 2026,False,False,Hold,,-213.04347826086953,,March-to-March,full,,,6,growth_3y<-1y,39.49579831932773,1.0767160161507403,87.7928993043356,90.73147191443556,47.73288948069241,10.420168067226893,99.04240766073872,1,-1.0,0,N/A-financial-sector,47.26,46.39,46.91,,,13.0,0.0,0.0,0.0,Hold,46.91,Hold,score 40-50 (trim if weight >2.5%),,Y,,,,,,
HDFCAMC,Financial Services,NotCyclical,111483.84740592445,0.2799652930749839,0.3739573323566867,0.0,291.46153846153845,23.042411061781465,15.253318883771328,37.81717702618624,-0.0394062396442204,0.069765315495432,0.0395292016058039,0.3027099164054796,False,False,44.53986267178318,-2174268.0,-2094769.0,2345433646.769409,2.890000000000001,5.825000000000001,37.81717702618624,90.7563025210084,87.5,89.12815126050421,78.44961240310077,58.46774193548387,False,35.21599420696522,30.312116612470344,Neutral,18.789356248891472,47.73288948069241,28.95792276964048,95.2941176470588,99.07563025210084,15.45827633378933,17.866666666666667,61.54069405142437,100.0,49.41940855640422,100.0,N/A-financial-sector,Large,50000000.0,GREEN,61.54069405142437,49.41940855640422,Hold,Hold,High,High,ttm(Jun 2026),ttm(Jun 2026),Jun 2026,False,False,Hold,,13.947173537398182,23.042411061781465,March-to-March,full,,,7,,89.12815126050421,77.61627906976744,35.21599420696522,30.312116612470344,47.73288948069241,95.2941176470588,15.45827633378933,0,-0.0,0,N/A-financial-sector,61.36,48.66,56.28,,,12.0,0.0,0.0,0.0,Hold,56.28,Hold,,,,,,,0.2,-22.5,-3.0
GODFRYPHLP,Fast Moving Consumer Goods,NotCyclical,33090.36947080374,0.2133497878762769,0.2165434096088218,0.0376690276883451,132.08333333333334,21.513622348235927,13.921568627450975,21.684383663698384,-0.007577860792339,-0.0423831651292033,-0.2340220700249473,0.5475382242248039,False,False,42.50151836631733,-2209354.0,19903690.0,724563423.9030762,-0.05,-0.0950000000000005,21.684383663698384,67.44186046511628,61.36363636363637,64.40274841437632,75.1937984496124,53.89784946236559,False,70.62514725516375,22.38721994977996,Neutral,21.56466297818308,58.78482023968043,8.718242343541945,24.705882352941178,26.722689075630253,54.58276333789329,17.733333333333334,58.41117279499395,100.0,42.18151959827232,100.0,GREEN,Mid,10000000.0,GREEN,61.41117279499395,45.18151959827232,Hold,Hold,High,High,ttm(Mar 2026),ttm(Mar 2026),Mar 2026,False,False,Hold,,13.90126537159151,21.513622348235927,March-to-March,full,,,7,,64.40274841437632,74.4186046511628,70.62514725516375,22.38721994977996,58.78482023968043,24.705882352941178,54.58276333789329,0,-0.0,3,GREEN,61.24,45.22,54.83,,,11.0,0.0,0.0,0.0,Hold,54.83,Hold,,,,,Y,,25.2,244.4,140.0
